osm_id,repr_road,lon,lat
174150377,174150377,30.60258,-24.326279
177133427,177133427,26.471298,-25.252216
177805516,177805516,20.060581,-34.521988
184340737,184340737,17.165594,-29.947462
185126377,185126377,29.880651,-30.06641
185481171,185481171,29.126446,-23.285564
191255768,191255768,31.012794,-28.614946
192978606,192978606,22.343828,-29.972797
194445387,194445387,25.937353,-25.383184
194758875,194758875,17.62492,-28.767775
199958443,199958443,29.928507,-22.60067
203262629,203262629,23.387638,-33.729153
205738773,205738773,29.228115,-26.904196
205783340,205783340,30.436394,-25.83221
205898830,205898830,28.473898,-26.273066
210563407,210563407,30.53906,-26.426624
211188215,211188215,28.791039,-30.26323
213124940,213124940,29.87298,-27.005527
216600431,216600431,24.983992,-27.04516
222678297,222678297,19.542543,-33.26956
223215720,223215720,20.230652,-31.905834
229265895,229265895,17.894947,-30.238495
247357831,247357831,31.896124,-25.776283
265415397,265415397,29.986778,-22.214018
266615480,266615480,31.538696,-25.684628
267365542,267365542,32.100563,-27.114351
310932057,310932057,25.145344,-33.8932
319516401,319516401,18.559183,-33.66282
327923861,327923861,27.082024,-23.904299
332385147,332385147,30.783613,-27.011282
346013437,346013437,25.006445,-33.53119
358689322,358689322,22.352581,-27.04732
364575133,364575133,27.964914,-23.282192
366434070,366434070,22.531158,-32.372726
366976154,366976154,26.94168,-24.51461
377980678,377980678,20.660435,-26.938606
384532347,384532347,23.43601,-27.45341
411585734,411585734,17.846489,-29.062037
415646043,415646043,26.093494,-25.38648
428734405,428734405,23.428167,-27.465174
430790084,430790084,27.570688,-32.87541
452219905,452219905,30.376759,-28.388914
467813295,467813295,30.454079,-25.43879
483488022,483488022,26.136442,-25.204294
499332908,499332908,23.779411,-26.13285
518377260,518377260,23.404474,-30.566507
527075867,527075867,29.564274,-28.456633
534668378,534668378,29.110365,-31.566063
662325432,662325432,31.508156,-25.499815
710318004,710318004,22.733032,-32.437447
712492223,712492223,26.559254,-33.34771
712721703,712721703,26.269222,-28.096296
758945357,758945357,31.837923,-25.780834
771865566,771865566,31.885601,-28.818748
778295045,778295045,26.865038,-29.226768
798266724,798266724,32.55387,-27.083214
799757507,799757507,28.230074,-25.808157
1113473763,1113473763,27.082184,-33.27581
1123879295,1123879295,20.663696,-32.30835
1137207962,1137207962,23.112986,-31.362894
4393318,4393318,34.509327,28.503757
4393333,4393333,34.472248,28.522955
4393364,4393364,34.503506,28.507437
4419911,4419911,34.401115,28.009253
4420117,4420117,34.314205,27.849777
4420156,4420156,33.827374,27.249777
4420172,4420172,33.840057,27.226099
4420175,4420175,33.807693,27.248152
4420324,4420324,33.758205,27.206507
4423933,4423933,34.721428,29.221031
4423982,4423982,33.654057,28.18262
4423986,4423986,33.628025,28.30011
4424014,4424014,33.625336,28.254568
4424510,4424510,34.27156,26.11743
4424515,4424515,34.20279,25.054852
4424529,4424529,34.60295,25.56125
4424530,4424530,34.252457,26.129417
4943485,4943485,31.400064,30.126728
4987197,4987197,31.226786,30.049343
4987218,4987218,31.359785,30.117708
4987237,4987237,31.23175,30.043606
5020047,5020047,31.60492,30.107143
5020069,5020069,32.310455,29.624725
5020071,5020071,32.3053,29.63771
5056273,5056273,32.8623,24.033068
5056755,5056755,32.85437,24.10256
5075384,5075384,31.901903,22.937134
5079763,5079763,32.88298,24.067593
6119220,6119220,31.363297,31.02621
6119229,6119229,31.255478,31.09137
7856619,7856619,31.512875,22.577274
7856889,7856889,32.135086,22.817413
9929693,9929693,29.909672,31.205875
10867224,10867224,29.946936,31.217993
10867227,10867227,29.942457,31.208715
10873188,10873188,31.238499,30.04762
13838312,13838312,31.082348,29.028383
13838382,13838382,32.31147,30.589014
13838434,13838434,32.318913,30.860262
13838561,13838561,33.03807,30.92667
20827944,20827944,30.431772,31.375772
22777703,22777703,33.85182,31.060757
23006182,23006182,32.610954,30.035421
24043965,24043965,30.112656,31.126717
24148468,24148468,34.61821,25.53927
24151921,24151921,27.126818,31.254635
24163307,24163307,29.907742,31.198496
24409019,24409019,29.619507,30.629738
24452538,24452538,27.150036,31.290644
24581707,24581707,29.929653,31.161966
24637138,24637138,31.265747,29.96036
24668636,24668636,31.616596,22.353308
24852990,24852990,31.312746,30.094257
25190591,25190591,29.866117,31.104805
25382659,25382659,29.896992,31.19995
25398330,25398330,28.824932,28.349241
25519965,25519965,30.849031,28.174597
25519966,25519966,31.157194,27.399786
25529810,25529810,34.32012,27.91194
25848328,25848328,32.614193,25.734974
25884466,25884466,32.722713,25.873055
26259679,26259679,25.936672,31.602678
26260368,26260368,26.598635,31.415974
26260888,26260888,29.221127,30.48556
26264246,26264246,29.176342,28.679058
26265706,26265706,31.262098,25.06523
26333382,26333382,36.40355,22.395773
26433278,26433278,32.19299,31.292606
26656788,26656788,30.62898,27.893639
26721969,26721969,29.900255,31.194809
26924108,26924108,32.53448,25.46803
26924779,26924779,34.42788,25.86559
26925177,26925177,31.754503,31.390207
26925457,26925457,32.31728,30.828289
26925601,26925601,34.59167,29.445745
27310151,27310151,32.010975,30.487074
27649088,27649088,31.195797,30.365917
28201141,28201141,31.284777,29.795137
28201270,28201270,31.263771,29.759377
28916466,28916466,31.269844,29.949644
28919706,28919706,30.373,31.321419
29079446,29079446,30.936663,29.977095
29168881,29168881,32.455807,28.26351
29282227,29282227,33.22426,25.023396
29282394,29282394,32.171436,26.139944
29420840,29420840,31.370073,30.111372
29455034,29455034,28.281319,31.04767
29570733,29570733,32.217754,30.56944
29684621,29684621,34.209743,31.171385
29800038,29800038,34.271557,31.217186
29994631,29994631,31.03151,29.881083
30010348,30010348,34.216194,31.307066
30147385,30147385,31.366821,30.396662
30479418,30479418,33.37685,26.535765
30815324,30815324,30.708725,28.189634
30815392,30815392,30.780472,27.436348
30815411,30815411,30.866318,27.25475
31135934,31135934,29.104385,25.52734
31567146,31567146,32.729454,26.162384
33085993,33085993,30.94998,31.110703
33183213,33183213,32.887726,24.983719
33198981,33198981,30.3077,31.329182
33211749,33211749,31.777382,31.384365
33213686,33213686,30.31533,31.31553
33274038,33274038,31.20251,30.467007
34417296,34417296,35.609276,23.146862
34421080,34421080,27.711798,29.887093
34421105,34421105,33.619476,30.298279
34421123,34421123,33.084175,30.393782
34421179,34421179,30.953295,29.174541
34421354,34421354,32.7387,30.350248
34421371,34421371,32.768864,29.581823
34421539,34421539,32.188885,30.677862
34421723,34421723,32.45337,31.061657
34421762,34421762,31.07283,31.418676
34421813,34421813,30.624365,30.74279
34421840,34421840,32.686504,24.74371
34421938,34421938,33.21402,28.992905
34422011,34422011,31.081015,31.164492
34422235,34422235,33.310856,30.110243
34422250,34422250,33.745705,30.537447
34422321,34422321,34.472755,30.393703
34422391,34422391,32.975224,30.205658
34422435,34422435,32.974304,24.87751
34422492,34422492,29.528053,30.918167
34422508,34422508,32.327034,30.413273
34422619,34422619,32.55046,31.010004
34422623,34422623,31.507717,30.585575
34422718,34422718,31.952915,30.588167
34422863,34422863,31.145819,29.592022
34422873,34422873,33.804653,23.967081
34422899,34422899,30.999165,27.500315
34422927,34422927,32.65813,26.18227
34423036,34423036,30.49584,30.526133
34423129,34423129,32.816917,25.961569
34423243,34423243,30.810404,30.46505
34423301,34423301,34.65497,29.747786
34423352,34423352,31.943329,31.036016
34423363,34423363,31.384632,31.04268
38862715,38862715,31.05428,30.047949
39126436,39126436,31.696894,30.539816
39865620,39865620,33.968517,28.56123
40125934,40125934,32.643646,25.703184
40430953,40430953,28.88079,28.359207
41197871,41197871,32.89589,24.084877
41847366,41847366,34.46139,28.521847
44050658,44050658,34.31757,31.086823
44349116,44349116,31.004778,30.022322
44722412,44722412,30.997732,29.989075
45234155,45234155,31.047155,30.091103
46618072,46618072,31.60746,26.729313
47002556,47002556,32.884647,24.327377
49559937,49559937,31.304274,29.869303
52918316,52918316,27.559046,31.180275
54581001,54581001,32.30122,31.204802
79241149,79241149,30.527773,30.340332
79241155,79241155,30.544876,30.361456
85796660,85796660,32.921177,24.367447
87542259,87542259,31.809107,31.41975
87543168,87543168,31.782057,31.414988
87556967,87556967,32.316597,31.250881
87575802,87575802,31.717188,26.544123
87629883,87629883,31.70617,26.558939
87629922,87629922,31.691635,26.541574
87662622,87662622,31.743435,26.570984
87772532,87772532,31.82923,31.501736
87905890,87905890,30.83831,29.288267
87905894,87905894,30.83855,29.288483
87926688,87926688,32.27583,30.592417
87936637,87936637,30.757465,28.085419
87983154,87983154,32.237667,26.0486
87983159,87983159,31.792871,26.579721
88038292,88038292,32.309967,31.26748
88217240,88217240,31.015999,30.554909
88217241,88217241,31.011122,30.550282
88230788,88230788,31.715134,31.396778
88266751,88266751,25.162376,31.566761
88416608,88416608,32.216755,31.267515
88429056,88429056,31.831406,30.729912
88523757,88523757,30.426144,31.040163
88539775,88539775,30.232887,30.901636
88828309,88828309,32.724964,29.57826
89027519,89027519,31.14755,27.23203
89027543,89027543,31.278072,27.153818
89204545,89204545,32.265522,30.591785
89204546,89204546,32.265614,30.58741
89206585,89206585,31.677849,31.341848
89209871,89209871,31.519873,31.188854
89681932,89681932,30.815865,30.808664
89681951,89681951,30.80307,30.817287
89681976,89681976,30.747746,30.718565
89866374,89866374,33.03366,24.515955
90639460,90639460,31.887114,26.330204
91268940,91268940,30.87318,27.403315
92877567,92877567,33.194763,28.88667
92909242,92909242,33.178497,28.221645
93721228,93721228,31.12421,30.57898
93884162,93884162,30.991163,31.578674
93895207,93895207,31.791595,31.463402
96923814,96923814,33.943542,30.983986
97203208,97203208,32.264194,30.59041
97205804,97205804,32.257378,30.613218
97685529,97685529,33.818367,31.1386
97685543,97685543,33.825577,31.14143
98292128,98292128,30.184813,30.851282
98375062,98375062,33.82527,31.145283
98604243,98604243,27.241198,30.581123
98670578,98670578,30.453194,30.352594
98888449,98888449,30.537973,25.44415
99408028,99408028,31.726135,31.118769
99558743,99558743,33.960735,28.565842
99834997,99834997,28.439852,31.037941
100178587,100178587,29.594662,30.904827
101082893,101082893,30.553732,27.87179
101394562,101394562,25.934547,31.60018
101401720,101401720,25.94255,31.602192
101429825,101429825,27.919353,31.012379
103104818,103104818,25.440205,31.24568
104141195,104141195,25.087263,31.559378
112687744,112687744,32.615864,29.018234
122403127,122403127,35.17477,23.96966
129721820,129721820,34.27595,26.106756
131678300,131678300,30.577179,25.454319
134183722,134183722,33.219673,28.69682
170323625,170323625,31.494398,27.48744
170329206,170329206,31.001574,28.328049
170520859,170520859,31.144718,29.012262
172266449,172266449,31.150059,22.052477
174398934,174398934,32.698013,29.72086
174468911,174468911,29.766823,31.062088
176201389,176201389,30.604362,30.285223
189634662,189634662,34.297894,27.918419
201180736,201180736,31.100073,31.549408
248214607,248214607,31.25077,27.789549
250259398,250259398,30.105722,30.647062
250259430,250259430,30.089787,30.662422
250260207,250260207,25.431183,31.46383
251209667,251209667,31.016531,30.484776
264974099,264974099,33.74846,29.905394
264974100,264974100,33.743855,29.909248
288889349,288889349,29.21291,30.730543
289347020,289347020,32.776093,26.257162
289347023,289347023,32.752415,26.232225
314410408,314410408,33.831142,31.144117
319281161,319281161,32.86334,30.507391
409939696,409939696,25.928137,31.604969
414483215,414483215,29.98883,30.552124
473410161,473410161,32.263515,30.617126
488277754,488277754,32.533638,29.10838
539074339,539074339,31.152496,21.992395
544272017,544272017,31.96188,30.089468
545738473,545738473,28.767693,30.948648
582740279,582740279,34.717472,29.80413
588003986,588003986,31.206324,30.482582
609593296,609593296,28.304714,30.80184
634824259,634824259,32.227764,30.967278
645979241,645979241,28.973213,30.829224
723827241,723827241,32.139915,30.76494
723830494,723830494,32.234715,31.14341
744806828,744806828,30.972607,30.37923
751960601,751960601,34.800755,29.619448
751960607,751960607,34.800255,29.619072
752888840,752888840,29.179897,25.53931
848435213,848435213,27.490467,30.932858
981317344,981317344,34.59534,25.53215
1023309130,1023309130,33.459282,30.070332
4692179,4692179,15.255779,-4.2827644
4692253,4692253,15.25229,-4.275153
4692262,4692262,15.263986,-4.268712
4692533,4692533,15.278686,-4.232422
30066372,30066372,11.497138,-2.503743
30070207,30070207,11.97005,-4.9498053
33590996,33590996,13.19308,-4.789102
33591267,33591267,18.21259,2.3607922
33596132,33596132,17.13436,-1.0892097
33597502,33597502,14.388448,-4.8894916
33661389,33661389,16.213152,-3.1974115
33666446,33666446,13.806899,-4.6267753
33669663,33669663,18.688166,3.3133602
33675169,33675169,13.601261,-4.8328347
37755242,37755242,11.829488,-4.7843776
37765743,37765743,11.840668,-4.801187
78537192,78537192,15.644776,-0.45993787
78636763,78636763,16.43321,1.5704292
78637708,78637708,16.126898,1.7033287
79029902,79029902,15.695491,-0.12668864
79513659,79513659,15.9607115,-1.1742918
79513661,79513661,15.971748,-1.1630071
79513664,79513664,15.595293,-0.90662926
79513679,79513679,15.059268,-1.38812
79513689,79513689,15.628663,-2.913306
166612905,166612905,12.670703,-4.1865916
166620877,166620877,12.670186,-4.203534
177823585,177823585,18.028551,3.6328647
183434871,183434871,11.867494,-4.7614436
194447515,194447515,15.726693,1.553241
194557644,194557644,15.056825,-4.4697075
203480303,203480303,13.703377,2.176054
203480304,203480304,13.864458,2.1858118
204961653,204961653,14.316287,-4.865096
232749921,232749921,18.02157,1.7828379
251617256,251617256,15.630016,2.3944654e-05
288309151,288309151,14.123623,0.7901969
288430111,288430111,14.825055,-0.85706735
288432584,288432584,14.803641,0.32183847
288636198,288636198,13.663534,-3.6740756
294788983,294788983,12.615437,-1.6391593
296480218,296480218,15.138671,-2.5203712
300235810,300235810,14.238017,-2.7128327
300235818,300235818,14.972199,-4.3687115
316459701,316459701,13.457368,2.1295278
322082221,322082221,11.327814,-4.0182962
322082257,322082257,11.343582,-4.027927
322086418,322086418,11.807573,-3.890579
322099189,322099189,11.680794,-3.7277012
322101393,322101393,12.194766,-3.3883648
322115432,322115432,12.455258,-3.725077
322119547,322119547,11.914145,-2.8938472
322123547,322123547,13.238963,-3.29797
324325183,324325183,15.68459,-1.712511
325688967,325688967,12.992196,-4.190541
325690093,325690093,13.050043,-4.1380153
325690190,325690190,12.904622,-4.457679
325693963,325693963,13.763014,-3.8989358
338809396,338809396,16.56341,3.5077727
339788648,339788648,12.752292,-2.410353
339809457,339809457,13.55957,-2.46119
354417583,354417583,12.165842,-2.2022197
357952684,357952684,12.86546,-1.9590276
374054616,374054616,14.914004,-0.16191311
379539897,379539897,14.095313,1.1996183
422538165,422538165,14.76609,-4.3760886
422728418,422728418,15.721989,-0.92883635
422728422,422728422,15.6036415,-3.9694006
4677359,4677359,38.796993,9.018179
5921439,5921439,38.74319,9.00242
8104263,8104263,38.7197,9.067738
8104368,8104368,38.725758,9.028303
9715081,9715081,39.66737,11.164315
9716792,9716792,37.385162,11.587774
22063315,22063315,38.916393,8.782753
22763773,22763773,39.755325,8.643049
22763776,22763776,39.85534,8.387902
23410363,23410363,38.822548,8.150871
26004057,26004057,39.632584,11.113193
26120370,26120370,37.317116,7.749218
26555699,26555699,38.97606,8.749782
26555702,26555702,38.99495,8.765329
26843870,26843870,38.1633,10.125904
26844100,26844100,37.396816,11.587572
27220839,27220839,37.39523,11.591252
27693418,27693418,38.49335,7.047286
28218925,28218925,38.485065,7.0548086
28815437,28815437,42.666187,10.91289
28816092,28816092,41.477364,11.73007
28816194,28816194,40.213898,11.256076
28818219,28818219,42.08454,12.233161
28820055,28820055,42.11833,9.316568
28820103,28820103,42.097324,9.354778
28820179,28820179,42.77683,9.351793
28820227,28820227,43.686485,7.840779
28820587,28820587,41.660355,9.612711
28821259,28821259,40.662045,9.180655
28821354,28821354,40.900608,9.027062
28821518,28821518,42.67409,9.4618435
28821914,28821914,43.267826,9.119793
28939568,28939568,36.858574,7.3579865
28939690,28939690,37.125565,7.0512304
28940216,28940216,37.08167,9.22193
28941564,28941564,37.330036,6.4330993
28942031,28942031,37.541134,5.357377
28942201,28942201,39.61532,5.0278363
28942455,28942455,41.92367,4.0948253
29203030,29203030,39.059525,14.452001
29205908,29205908,39.09288,13.563723
29206210,29206210,37.798485,14.402182
29218328,29218328,34.586037,8.237733
29218739,29218739,34.683296,7.915551
29218968,29218968,33.36674,8.344872
29395629,29395629,40.756516,9.232948
29997198,29997198,38.881016,14.183049
29997218,29997218,37.468887,12.612106
29997224,29997224,37.470745,12.61484
30441658,30441658,43.553852,6.246394
34198708,34198708,36.364292,8.5115795
38705021,38705021,40.783394,7.0850735
38707887,38707887,43.69682,6.5313525
38708780,38708780,40.554115,7.320671
38710720,38710720,39.708603,6.4275036
39343365,39343365,39.60437,13.782521
40443946,40443946,39.737896,9.609946
41657377,41657377,39.038567,12.6303005
42357503,42357503,39.150562,3.8182976
42968563,42968563,38.76846,4.3117657
42976222,42976222,37.469643,5.2778225
45731317,45731317,38.159866,13.121504
46951059,46951059,37.4437,12.591283
60542338,60542338,40.200752,9.036567
60542360,60542360,39.74169,9.857423
65419048,65419048,45.070786,5.2101016
94968066,94968066,36.23145,4.437603
94973740,94973740,36.027103,4.779953
95192741,95192741,39.778675,6.195781
95194509,95194509,40.00218,7.109781
95196448,95196448,38.226902,14.045071
95199431,95199431,39.964443,7.2823935
95776148,95776148,36.933693,10.955373
95776183,95776183,37.02375,10.36538
95780367,95780367,42.136185,9.297498
95780644,95780644,41.736485,11.858546
95783792,95783792,43.070892,5.437122
95783818,95783818,41.88816,5.044359
98446709,98446709,43.123787,9.700718
99316836,99316836,38.011513,7.8628383
103692448,103692448,42.123566,6.4082084
108984711,108984711,39.591145,9.698413
108985018,108985018,39.83631,9.90296
109012990,109012990,36.501163,9.055839
109012997,109012997,35.588432,8.306147
109022142,109022142,41.20394,4.684593
114643379,114643379,37.844654,10.7359
114643384,114643384,37.72987,10.345027
114643467,114643467,36.65988,10.035833
127272448,127272448,44.01702,9.149182
127316465,127316465,45.184166,8.609132
127403670,127403670,47.407024,7.3645163
128205301,128205301,44.21398,8.977404
128324798,128324798,43.400585,9.643369
128325627,128325627,43.048943,9.79189
134703543,134703543,38.47405,4.7948103
134703551,134703551,39.13528,4.657361
134703614,134703614,36.73268,14.100815
134798061,134798061,40.463673,8.0497265
134798214,134798214,39.564934,9.031025
134798228,134798228,41.430737,11.580516
134798670,134798670,41.15882,12.620731
134798779,134798779,34.708004,10.331212
134798888,134798888,34.60414,10.007634
134799215,134799215,34.52715,10.125625
168228357,168228357,34.71502,10.058897
180837242,180837242,41.324966,9.5157175
183191093,183191093,38.940243,8.815832
214221065,214221065,38.671013,7.3611727
221376388,221376388,36.64169,14.188687
221390267,221390267,37.361286,14.151381
236147745,236147745,42.53779,10.30132
260211291,260211291,40.757416,11.11555
290561681,290561681,36.24476,4.757795
303999807,303999807,38.86109,8.845904
306807503,306807503,34.809288,9.764282
381758433,381758433,36.69501,14.280555
385014067,385014067,36.460796,13.403461
396078059,396078059,36.60752,13.926444
405741714,405741714,38.14044,4.885427
405741771,405741771,38.140244,4.885038
512965539,512965539,39.052895,3.5252848
515040802,515040802,38.231346,6.2861214
564715025,564715025,36.159702,12.948431
1004666125,1004666125,41.246708,13.141946
23097996,23097996,-2.9930959,16.737917
23775609,23775609,-5.3538904,11.113344
23783382,23783382,-7.4969797,11.434539
23790446,23790446,-8.246594,11.01791
25506488,25506488,-3.6620188,14.024939
25507125,25507125,-6.289912,13.422797
25507185,25507185,-6.2526793,13.405131
25507245,25507245,-6.190893,13.427879
25507859,25507859,-4.087296,14.435204
25508219,25508219,-4.4954696,13.865744
25511541,25511541,-3.5840812,14.165347
25907724,25907724,-11.4454,14.453004
25907735,25907735,-11.433876,14.446647
25907743,25907743,-11.592708,14.50582
26158552,26158552,-0.02916041,16.192598
27912501,27912501,0.7065627,14.973511
29402705,29402705,-7.986902,12.617148
29891702,29891702,-8.0134,12.633943
29895878,29895878,-4.903324,13.8630905
29896086,29896086,-4.558605,13.90616
29896269,29896269,-4.0984797,14.519427
30376084,30376084,-11.051933,13.058071
30376089,30376089,-11.208063,12.891453
30376099,30376099,-11.3799095,12.928742
30376109,30376109,-10.323066,13.27124
31299924,31299924,-5.86651,13.1643505
31300468,31300468,-7.9969025,11.867503
31737485,31737485,-5.464885,12.393095
32227807,32227807,-3.008174,16.775259
33586963,33586963,-5.372208,13.002487
39381243,39381243,-7.999981,12.65153
41260116,41260116,0.71889114,18.20919
41260578,41260578,-1.0635382,17.037874
41267089,41267089,-4.8587303,12.110385
41268370,41268370,-5.667812,11.316243
41268389,41268389,-7.4828973,11.418683
41268414,41268414,-7.330213,15.343522
41268551,41268551,-6.0528665,10.378451
41268557,41268557,-6.8064413,11.773206
41268580,41268580,-11.463706,14.706167
41268725,41268725,-7.561082,14.991582
41268973,41268973,-7.362372,15.067628
41268997,41268997,-9.475267,13.038489
41269198,41269198,-6.556157,10.760988
41270140,41270140,-9.176232,14.350977
41270218,41270218,-8.669389,11.717793
41270231,41270231,-10.150507,14.802331
41270356,41270356,-9.98182,12.796911
42305430,42305430,2.3982077,15.922602
42408881,42408881,-3.0797496,14.134961
80276344,80276344,-2.056969,14.96842
80276351,80276351,-1.8146865,14.245151
80334275,80334275,-9.326786,14.861197
159094060,159094060,0.85574067,19.543648
159341107,159341107,3.0103867,15.479788
160067586,160067586,0.96891075,19.248438
160068885,160068885,0.7893494,19.518955
160474486,160474486,-4.7661567,13.2438
167882637,167882637,-0.03290542,16.241348
179309008,179309008,-1.8402239,15.216059
183339167,183339167,0.77703637,14.9548855
188567522,188567522,-5.4606633,12.39569
189032091,189032091,-10.764127,15.075732
202467283,202467283,-9.188646,14.554387
202491836,202491836,-9.505525,14.257554
202708096,202708096,1.0938745,21.081846
203192976,203192976,-2.8986309,15.1847
204195940,204195940,-11.984185,13.566214
204196575,204196575,-12.328257,14.79912
204253751,204253751,-3.830698,13.392892
205149550,205149550,2.479256,15.893876
208529909,208529909,0.92435503,21.428534
213559971,213559971,-8.594928,11.675644
214787135,214787135,-10.710714,14.637614
217618143,217618143,-6.0678115,10.309639
236157022,236157022,-7.855504,10.237586
236943640,236943640,-7.171176,10.377949
237256801,237256801,-2.7648773,13.859822
239158076,239158076,0.32267424,15.301767
248000658,248000658,-10.29485,14.507311
264275097,264275097,-5.910678,10.123648
364551260,364551260,-7.526183,10.252467
414136888,414136888,-8.105915,14.206052
491707071,491707071,-5.509326,16.114363
696731756,696731756,-8.693121,10.835114
25488851,25488851,-15.254974,17.839205
25488864,25488864,-15.974667,18.02446
25500438,25500438,-16.353539,21.084263
25500444,25500444,-16.030802,17.195972
25500466,25500466,-15.976686,18.061937
26368087,26368087,-12.073416,18.104982
26368341,26368341,-7.2733808,16.611622
30015074,30015074,-11.401883,16.618984
30018599,30018599,-14.243347,16.610212
30020663,30020663,-15.987516,18.06363
30021107,30021107,-13.053723,20.505007
31574282,31574282,-17.038797,20.851446
31664441,31664441,-17.051613,20.864502
31717338,31717338,-12.472936,22.716927
31974761,31974761,-16.19376,16.533249
31982789,31982789,-15.186773,16.634264
40108558,40108558,-11.493443,16.170198
80334291,80334291,-9.584816,16.566568
92870481,92870481,-15.954337,18.09743
92891282,92891282,-16.014896,18.242834
101404610,101404610,-16.303963,16.410416
136632252,136632252,-15.651927,17.011873
137265768,137265768,-14.3909235,19.73907
148316909,148316909,-9.63506,16.64351
174004628,174004628,-12.986375,20.530205
175088929,175088929,-14.687816,16.750572
175096991,175096991,-14.076958,16.811932
175127158,175127158,-13.500877,16.15394
175164928,175164928,-17.020042,20.986082
175491069,175491069,-13.498125,16.148325
183088585,183088585,-10.7701,25.721247
185948408,185948408,-5.7479258,16.019733
186053586,186053586,-13.248365,15.681044
186142136,186142136,-5.9196744,15.806214
186144942,186144942,-5.9877143,15.852472
186146338,186146338,-7.109263,16.659266
188046916,188046916,-12.427518,14.923876
188151637,188151637,-14.030344,16.34559
199214003,199214003,-12.464802,22.735224
203458958,203458958,-5.950003,15.869238
217220016,217220016,-11.838607,16.819658
219124434,219124434,-12.59909,22.699142
221417294,221417294,-13.02432,20.617128
229324312,229324312,-15.624189,18.59762
229324739,229324739,-14.727944,19.438612
233512784,233512784,-12.72256,15.995665
233512841,233512841,-12.733493,16.053926
233643908,233643908,-12.460481,14.896089
275506768,275506768,-16.122213,16.7602
281443325,281443325,-10.13,16.397888
301306047,301306047,-12.068981,15.951457
328237515,328237515,-11.398253,16.749805
357045058,357045058,-16.415052,16.214605
423440114,423440114,-15.950867,18.2979
448224011,448224011,-9.436154,15.828178
448531628,448531628,-12.050019,19.48194
448690928,448690928,-13.673745,17.327145
448692394,448692394,-13.649852,17.243044
456120983,456120983,-9.447978,15.743099
457197889,457197889,-8.66608,15.734865
561645618,561645618,-12.884167,21.609404
632236567,632236567,-12.02149,25.072552
698826805,698826805,-14.955827,16.65502
730082565,730082565,-11.803021,26.00977
888990317,888990317,-8.884428,16.384521
989685477,989685477,-5.8327746,15.788562
1189717713,1189717713,-8.432954,27.176205
11013701,11013701,29.989695,-22.151949
23378991,23378991,30.306477,-21.12264
23379878,23379878,30.839367,-20.10554
23380045,23380045,30.686787,-20.394783
23380050,23380050,30.724337,-20.43084
23380424,23380424,30.92851,-20.297466
23380753,23380753,31.272453,-20.033182
23381535,23381535,31.095066,-19.715265
23383937,23383937,30.445417,-19.287285
23384764,23384764,29.846453,-19.450066
23385485,23385485,30.95469,-18.013235
23388554,23388554,32.378616,-19.036173
23388930,23388930,28.631727,-20.140953
23393998,23393998,29.729465,-18.88119
23394015,23394015,29.545706,-18.45736
23403104,23403104,26.043022,-18.23939
23403126,23403126,26.442972,-18.336859
23471765,23471765,30.160576,-17.1295
23471835,23471835,31.054443,-17.872808
25279870,25279870,31.053286,-17.824055
25279914,25279914,31.002052,-17.756428
25279958,25279958,31.043083,-17.790302
25786021,25786021,30.49526,-19.369913
25786920,25786920,31.166513,-17.91891
25791437,25791437,31.63638,-18.184986
25792076,25792076,32.009293,-18.253052
25801518,25801518,32.583225,-18.848825
25833169,25833169,31.073063,-17.997078
25833175,25833175,31.068956,-17.990433
26475716,26475716,30.198254,-17.365
26571556,26571556,30.995255,-17.667046
26576603,26576603,31.104507,-17.64919
26709058,26709058,32.332497,-17.310848
26709084,26709084,32.786484,-16.738132
26730581,26730581,30.458075,-18.191774
26734046,26734046,30.155392,-18.122665
26737932,26737932,29.896568,-18.353312
26794811,26794811,29.818878,-18.892292
26794813,26794813,29.981373,-18.930956
26795067,26795067,29.804438,-18.87329
26805424,26805424,29.977846,-19.238932
26812959,26812959,29.832727,-19.46116
26813452,26813452,29.309025,-19.001242
26838759,26838759,29.026398,-19.733702
26847533,26847533,28.629198,-20.13385
26847560,26847560,29.005322,-20.117016
26933674,26933674,27.962414,-20.480967
26969123,26969123,28.323025,-20.374207
26978615,26978615,27.992317,-20.814997
26979048,26979048,27.810104,-20.488535
27004034,27004034,28.246933,-20.419226
27068438,27068438,28.540045,-20.084805
27072883,27072883,29.001057,-20.947395
27141190,27141190,29.478256,-20.92659
27161464,27161464,29.369627,-21.066854
27202798,27202798,30.000935,-22.186089
27390517,27390517,31.542376,-18.212357
27562983,27562983,32.12444,-18.53253
27571475,27571475,32.129116,-18.550182
27623092,27623092,32.344254,-19.961975
27624228,27624228,30.023159,-19.749355
27627035,27627035,32.661667,-18.955515
27746225,27746225,29.90308,-20.494198
27774250,27774250,30.050573,-20.31378
27774252,27774252,30.098696,-20.353342
27812536,27812536,28.544842,-20.076185
27819925,27819925,32.619583,-20.191805
27819930,27819930,32.696575,-20.196753
27957329,27957329,30.995794,-17.370064
28016273,28016273,29.704578,-16.82027
28047784,28047784,31.54846,-18.195753
28048111,28048111,31.622152,-18.046974
28053530,28053530,30.34556,-17.798769
28167283,28167283,25.820837,-17.93877
28171053,28171053,32.570286,-19.515598
28369655,28369655,25.82218,-17.942232
28612788,28612788,28.85806,-16.008394
30107441,30107441,32.481926,-19.635685
30108074,30108074,30.5577,-17.506294
30112354,30112354,31.526245,-17.426924
